booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-091114,City Hotel,0,256,2024,June,24,15,2024-06-15,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-116146,City Hotel,0,414,2025,July,28,13,2025-07-13,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
HB-064165,City Hotel,1,28,2025,March,9,2,2025-03-02,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,95.0,0,0
HB-091450,City Hotel,0,79,2024,June,24,16,2024-06-16,2,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,152.4,0,0
HB-077442,City Hotel,1,23,2023,October,40,7,2023-10-07,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,,,0,Transient,90.0,0,0
HB-069148,City Hotel,1,168,2025,May,22,26,2025-05-26,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,43.0,0,Transient,140.0,0,0
HB-052244,City Hotel,1,330,2024,June,22,2,2024-06-02,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-035140,Resort Hotel,0,71,2025,April,15,13,2025-04-13,0,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.0,0,2
HB-018680,Resort Hotel,1,273,2024,August,34,24,2024-08-24,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,314.0,,0,Transient,94.63,0,0
HB-105197,City Hotel,0,1,2025,February,5,1,2025-02-01,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,93.0,0,0
HB-035168,Resort Hotel,0,72,2025,April,15,8,2025-04-08,2,5,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298.0,,0,Transient-Party,68.0,0,0
HB-032339,Resort Hotel,0,204,2025,January,3,17,2025-01-17,1,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,57.8,0,3
HB-060461,City Hotel,1,300,2024,November,46,11,2024-11-11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
HB-066938,City Hotel,1,156,2025,April,17,26,2025-04-26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0
HB-070853,City Hotel,1,233,2025,June,26,23,2025-06-23,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,105.0,0,0
HB-021427,Resort Hotel,0,34,2024,February,8,22,2024-02-22,2,5,1,0.0,0,FB,JAM,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,49.71,0,0
HB-012207,Resort Hotel,1,11,2025,June,25,18,2025-06-18,1,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,155.0,0,1
HB-090343,City Hotel,0,144,2024,June,22,2,2024-06-02,0,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,95.4,0,0
HB-059204,City Hotel,1,202,2024,October,43,22,2024-10-22,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,109.8,0,0
HB-020062,Resort Hotel,0,0,2024,January,2,14,2024-01-14,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,39.0,0,0
HB-001988,Resort Hotel,0,106,2023,September,39,25,2023-09-25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,53.68,0,1
HB-098849,City Hotel,0,44,2024,October,40,5,2024-10-05,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,108.0,0,0
HB-065477,City Hotel,1,137,2025,April,14,4,2025-04-04,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,,385.0,25,Transient,95.0,0,0
HB-064751,City Hotel,1,92,2025,March,11,15,2025-03-15,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,85.0,0,0
HB-069477,City Hotel,1,3,2025,June,22,1,2025-06-01,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient,100.0,0,0
HB-055320,City Hotel,1,219,2024,August,32,10,2024-08-10,0,3,0,2.0,0,BB,MAR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,86.5,0,0
HB-073772,City Hotel,1,272,2023,July,28,16,2023-07-16,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.8,0,0
HB-034762,Resort Hotel,0,83,2025,March,14,31,2025-03-31,2,2,2,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,43.2,0,0
HB-113695,City Hotel,0,26,2025,June,24,10,2025-06-10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,144.0,0,1
HB-027963,Resort Hotel,0,240,2024,September,37,9,2024-09-09,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,70.84,0,0
HB-029815,Resort Hotel,0,22,2024,November,44,1,2024-11-01,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,72.0,0,2
HB-083361,City Hotel,0,1,2024,January,4,27,2024-01-27,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,71.7,0,0
HB-102691,City Hotel,0,232,2024,December,48,1,2024-12-01,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,91.8,0,2
HB-071961,City Hotel,1,111,2025,July,29,16,2025-07-16,2,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,0
HB-105667,City Hotel,0,7,2025,February,7,10,2025-02-10,2,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,134.3,0,0
HB-097920,City Hotel,0,159,2024,September,38,19,2024-09-19,1,2,2,0.0,0,BB,ZAF,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,144.0,0,0
HB-073488,City Hotel,1,149,2025,August,34,24,2025-08-24,0,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,235.0,0,0
HB-019293,Resort Hotel,0,11,2023,December,49,9,2023-12-09,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0,1
HB-020648,Resort Hotel,0,0,2024,February,6,5,2024-02-05,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,330.0,,0,Transient-Party,43.0,0,0
HB-077663,City Hotel,0,0,2025,March,12,20,2025-03-20,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,6,D,D,0,No Deposit,,62.0,0,Transient,95.0,0,1
HB-046393,City Hotel,0,1,2023,December,52,31,2023-12-31,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient-Party,135.0,1,1
HB-055990,City Hotel,1,111,2024,August,35,26,2024-08-26,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,,0,Transient,262.7,0,0
HB-059096,City Hotel,1,457,2024,October,43,21,2024-10-21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,391,Transient,65.0,0,0
HB-093186,City Hotel,0,26,2024,July,29,15,2024-07-15,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,151.0,0,1
HB-098476,City Hotel,0,62,2024,September,39,24,2024-09-24,2,4,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,,0,Transient,207.9,0,1
HB-021194,Resort Hotel,0,2,2024,February,8,20,2024-02-20,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,66.0,1,1
HB-093400,City Hotel,0,8,2024,July,29,19,2024-07-19,0,2,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,126.0,0,1
HB-076072,City Hotel,1,364,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-038694,Resort Hotel,0,210,2025,July,30,24,2025-07-24,1,2,2,1.0,0,HB,HUN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient-Party,218.75,0,1
HB-083787,City Hotel,0,2,2024,February,6,10,2024-02-10,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,174.0,0,Transient-Party,72.0,0,0
HB-102644,City Hotel,0,43,2024,December,49,2,2024-12-02,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,72.0,0,1
HB-005581,Resort Hotel,1,187,2024,May,18,2,2024-05-02,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0,1
HB-030571,Resort Hotel,0,9,2024,November,48,25,2024-11-25,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-047214,City Hotel,1,19,2024,February,7,12,2024-02-12,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,138.0,0,1
HB-073871,City Hotel,1,314,2023,August,34,27,2023-08-27,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.8,0,0
HB-103152,City Hotel,0,6,2024,December,50,12,2024-12-12,1,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,108.0,0,1
HB-051766,City Hotel,1,84,2024,May,21,24,2024-05-24,0,4,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.6,0,0
HB-020281,Resort Hotel,0,18,2024,January,4,22,2024-01-22,0,1,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,,0,Transient,88.0,0,1
HB-032318,Resort Hotel,0,0,2025,January,4,21,2025-01-21,0,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,34.0,0,0
HB-094514,City Hotel,0,24,2024,August,31,2,2024-08-02,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,1
HB-058717,City Hotel,1,163,2024,October,42,15,2024-10-15,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,115.0,0,0
HB-089015,City Hotel,0,55,2024,May,19,11,2024-05-11,1,4,3,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,150.45,0,2
HB-075538,City Hotel,1,355,2023,October,40,7,2023-10-07,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-060007,City Hotel,1,305,2024,November,45,4,2024-11-04,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,89.0,0,0
HB-069726,City Hotel,1,12,2025,June,23,5,2025-06-05,1,0,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1
HB-107438,City Hotel,0,94,2025,March,11,11,2025-03-11,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,97.2,0,2
HB-091836,City Hotel,0,192,2024,June,26,24,2024-06-24,0,2,1,0.0,0,BB,SRB,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,34.0,,0,Transient-Party,110.0,0,0
HB-097462,City Hotel,0,252,2024,September,38,16,2024-09-16,0,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.4,0,2
HB-040014,Resort Hotel,0,137,2025,August,35,26,2025-08-26,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,118.5,0,1
HB-038364,Resort Hotel,0,132,2025,July,28,10,2025-07-10,1,5,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,15.0,,0,Transient,164.4,0,1
HB-084069,City Hotel,0,111,2024,February,7,14,2024-02-14,2,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,87.0,0,0
HB-049141,City Hotel,0,93,2024,April,14,6,2024-04-06,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.3,0,1
HB-055750,City Hotel,1,181,2024,August,34,20,2024-08-20,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,1
HB-051725,City Hotel,1,158,2024,May,21,24,2024-05-24,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,31,Transient,130.0,0,0
HB-039796,Resort Hotel,0,27,2025,August,34,21,2025-08-21,2,5,3,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,326.71,1,2
HB-095289,City Hotel,0,191,2024,August,33,14,2024-08-14,2,2,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,,0,Transient,153.5,1,1
HB-044745,City Hotel,1,174,2023,October,41,10,2023-10-10,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,70.0,0,0
HB-049521,City Hotel,1,126,2024,April,15,14,2024-04-14,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,39,Transient,57.5,0,0
HB-041242,City Hotel,0,39,2023,August,33,14,2023-08-14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
HB-109196,City Hotel,0,59,2025,April,14,2,2025-04-02,2,4,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,,0,Transient,126.0,0,3
HB-013704,Resort Hotel,1,181,2025,August,35,26,2025-08-26,4,10,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,205.14,0,0
HB-029770,Resort Hotel,0,158,2024,October,44,29,2024-10-29,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,37.14,0,2
HB-044342,City Hotel,0,27,2023,October,40,4,2023-10-04,1,0,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,7.0,,0,Transient,80.85,0,1
HB-052461,City Hotel,1,213,2024,June,23,7,2024-06-07,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,62,Transient,130.0,0,0
HB-085991,City Hotel,0,47,2024,March,12,21,2024-03-21,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.5,0,1
HB-058197,City Hotel,1,338,2024,October,41,7,2024-10-07,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,68,Transient-Party,80.0,0,0
HB-057128,City Hotel,1,280,2024,September,38,19,2024-09-19,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,35,Transient,110.0,0,0
HB-026202,Resort Hotel,0,76,2024,July,29,16,2024-07-16,2,6,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,224.0,0,1
HB-025953,Resort Hotel,0,165,2024,July,27,3,2024-07-03,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143.0,,0,Transient,104.55,0,2
HB-042684,City Hotel,1,86,2023,September,36,9,2023-09-09,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,110.0,0,0
HB-071529,City Hotel,1,240,2025,July,28,7,2025-07-07,0,2,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,141.3,0,1
HB-042846,City Hotel,0,168,2023,September,37,11,2023-09-11,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,56.67,0,0
HB-106389,City Hotel,0,1,2025,February,8,23,2025-02-23,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,71.0,0,1
HB-071867,City Hotel,1,233,2025,July,29,14,2025-07-14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,120.6,0,0
HB-084270,City Hotel,0,14,2024,February,7,15,2024-02-15,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,43.43,0,0
HB-021329,Resort Hotel,0,32,2024,February,8,21,2024-02-21,2,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Transient,40.5,0,0
HB-077488,City Hotel,1,10,2023,September,38,21,2023-09-21,1,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,117.04,0,1
HB-101169,City Hotel,0,94,2024,November,44,3,2024-11-03,1,3,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1
HB-005055,Resort Hotel,1,183,2024,April,16,16,2024-04-16,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,298.0,,0,Transient-Party,85.0,0,0
HB-000566,Resort Hotel,0,123,2023,July,29,19,2023-07-19,2,4,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,130.5,0,1
HB-071083,City Hotel,1,26,2025,June,26,28,2025-06-28,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,100.0,0,0
HB-110355,City Hotel,0,150,2025,April,17,24,2025-04-24,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0
HB-105669,City Hotel,0,46,2025,February,7,11,2025-02-11,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,1
HB-050297,City Hotel,1,295,2024,April,17,28,2024-04-28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-004580,Resort Hotel,0,136,2024,March,12,24,2024-03-24,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0
HB-107280,City Hotel,0,5,2025,March,10,5,2025-03-05,2,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,96.05,0,0
HB-091947,City Hotel,0,63,2024,June,26,26,2024-06-26,2,0,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,89.1,0,0
HB-024551,Resort Hotel,0,132,2024,May,20,16,2024-05-16,3,6,2,0.0,0,HB,MYS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,66.8,0,0
HB-070136,City Hotel,1,42,2025,June,24,10,2025-06-10,2,3,2,0.0,0,HB,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,131.6,0,1
HB-104465,City Hotel,0,44,2025,January,2,9,2025-01-09,1,4,2,0.0,0,BB,GHA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1
HB-073840,City Hotel,1,307,2023,August,33,20,2023-08-20,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.8,0,0
HB-041272,City Hotel,1,39,2023,August,33,14,2023-08-14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0
HB-023180,Resort Hotel,0,8,2024,April,15,14,2024-04-14,0,3,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,90.09,0,0
HB-048721,City Hotel,0,84,2024,March,13,28,2024-03-28,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.45,0,1
HB-072576,City Hotel,1,164,2025,July,31,31,2025-07-31,1,4,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.5,0,0
HB-020999,Resort Hotel,0,61,2024,February,6,11,2024-02-11,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,33.3,0,0
HB-035008,Resort Hotel,0,151,2025,April,14,4,2025-04-04,2,5,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,D,D,3,No Deposit,,223.0,0,Transient-Party,60.0,0,2
HB-063621,City Hotel,1,587,2025,February,7,16,2025-02-16,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-099014,City Hotel,0,157,2024,October,41,7,2024-10-07,0,1,3,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,86.0,,0,Transient,133.6,0,0
HB-118482,City Hotel,0,16,2025,August,34,20,2025-08-20,1,0,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,3.0,,0,Transient,99.0,0,2
HB-016787,Resort Hotel,0,31,2023,September,36,5,2023-09-05,2,5,2,0.0,1,BB,,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,129.5,1,3
HB-105925,City Hotel,0,26,2025,February,7,12,2025-02-12,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,1
HB-085606,City Hotel,0,0,2024,March,10,7,2024-03-07,3,8,1,0.0,0,BB,GNB,Direct,Direct,0,0,0,A,A,6,No Deposit,,,0,Transient,90.0,0,0
HB-105951,City Hotel,0,70,2025,February,7,15,2025-02-15,0,4,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,242.0,0,Transient-Party,78.0,0,0
HB-087251,City Hotel,0,122,2024,April,16,15,2024-04-15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,151.0,,56,Transient-Party,85.0,0,0
HB-061982,City Hotel,1,225,2024,December,52,29,2024-12-29,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,150.11,0,0
HB-004969,Resort Hotel,0,0,2024,April,15,11,2024-04-11,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,47.0,0,Transient,42.0,1,0
HB-078170,City Hotel,0,224,2023,October,40,2,2023-10-02,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,3.0,,0,Transient-Party,65.0,0,1
HB-006134,Resort Hotel,0,225,2024,May,21,26,2024-05-26,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,,223.0,0,Transient-Party,72.0,1,0
HB-046324,City Hotel,1,140,2023,December,52,29,2023-12-29,0,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,70.0,0,0
HB-017468,Resort Hotel,0,0,2023,October,41,11,2023-10-11,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,66.0,0,0
HB-099847,City Hotel,0,48,2024,October,42,15,2024-10-15,2,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.4,0,0
HB-106199,City Hotel,0,190,2025,February,8,20,2025-02-20,1,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,79.0,,0,Transient,104.0,0,0
HB-022191,Resort Hotel,0,15,2024,March,12,19,2024-03-19,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,196.0,,0,Transient,38.0,0,0
HB-067612,City Hotel,1,206,2025,May,19,5,2025-05-05,1,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,3
HB-030582,Resort Hotel,0,0,2024,November,48,26,2024-11-26,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-104030,City Hotel,0,0,2025,January,1,3,2025-01-03,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,176.0,0,0
